tx_ref,post_date_time,tx_amt,tx_payee,tx_payee_acc,tx_payee_name,tx_payee_acc_bal,tx_payee_email,tx_payee_facebook_id,tx_payee_twitter_id,tx_payee_cust_identity,tx_payee_cust_contact,tx_payee_address,tx_payee_city,tx_payee_state,tx_payee_postcode,tx_ben,tx_ben_acc,tx_ben_name,tx_ben_acc_bal,tx_ben_email,tx_ben_facebook_id,tx_ben_twitter_id,tx_ben_cust_identity,tx_ben_cust_contact,tx_ben_address,tx_ben_city,tx_ben_state,tx_ben_postcode,tx_remark,doc_ref,level,watch_name,watch_label,alert_score
TX2020030919580000994501,20200309195854,5409.64,41372,10000011339,Gloria Griffin,243543.82,GloriaGriffin@abc.com,GloriaGriffin92,@GloriaGriffin,889215,666241984,8700 Seaton Boulevard ,Montgomery,Alabama,36116,98806,10000008148,Mary Pond,72174.10999999994,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Gloria Griffin to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000996380,20200309195854,6431.49,21970,10000015779,Jaimie Hall,-135856.01000000004,JaimieHall@abc.com,JaimieHall22,@JaimieHall,810890,626635155,2310 Donleigh Court ,Louisville,Kentucky,40222,98806,10000008146,Mary Pond,-140013.97999999992,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Jaimie Hall to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000008528,20200309195854,6540.21,32509,10000012193,Kevin Weaver,81839.81000000001,KevinWeaver@abc.com,KevinWeaver99,@KevinWeaver,874430,672385116,7101 West Beardsley Road #151,Glendale,Arizona,85308,41346,10000002285,Leisa Ramey,-6876.2000000000035,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Kevin Weaver to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000012034,20200309195854,3662.26,22017,10000022943,Charles Stanley,-121027.42999999998,CharlesStanley@abc.com,CharlesStanley36,@CharlesStanley,894505,696621323,7401 West Arrowhead Clubhouse Drive #2031,Glendale,Arizona,85308,41346,10000002286,Leisa Ramey,-13214.97999999999,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Charles Stanley to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000020548,20200309195854,7804.41,17120,10000022082,Patricia Daigle,-13186.289999999995,PatriciaDaigle@abc.com,PatriciaDaigle99,@PatriciaDaigle,850891,623620490,20375 Wisteria Street ,Castro Valley,California,94546,41346,10000002286,Leisa Ramey,-13707.589999999991,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Patricia Daigle to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000067120,20200309195854,75.62,35677,10000020040,Teresa Burns,94514.53,TeresaBurns@abc.com,TeresaBurns62,@TeresaBurns,844689,614366334,6214 Herzog Street ,Oakland,California,94608,41346,10000002285,Leisa Ramey,37789.529999999984,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Teresa Burns to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000076476,20200309195854,8654.38,20491,10000015000,Lynda Hardy,32900.189999999995,LyndaHardy@abc.com,LyndaHardy40,@LyndaHardy,825900,665997252,2809 Briarcliff Road ,Panama City,Florida,32405,41346,10000002286,Leisa Ramey,-11270.209999999988,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Lynda Hardy to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000079638,20200309195854,2346.53,65027,10000003234,Charles Hardy,120784.91000000006,CharlesHardy@abc.com,CharlesHardy65,@CharlesHardy,807079,617306644,3526 Sutton Loop ,Fremont,California,94536,41346,10000002286,Leisa Ramey,-13616.739999999987,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Charles Hardy to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000128797,20200309195854,8918.25,71848,10000001485,Andrew Kelly,22567.65999999997,AndrewKelly@abc.com,AndrewKelly50,@AndrewKelly,881797,624730660,1628 Button Bay Road ,Vergennes,Vermont,5491,41346,10000002286,Leisa Ramey,4956.04000000001,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Andrew Kelly to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000139536,20200309195854,2866.49,75424,10000000918,Frieda Johnson,-23742.269999999986,FriedaJohnson@abc.com,FriedaJohnson70,@FriedaJohnson,879187,639703072,159 North Pawlet Road ,Pawlet,Vermont,5761,41346,10000002285,Leisa Ramey,49907.09,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Frieda Johnson to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000141004,20200309195854,2767.34,95232,10000020848,William Villarreal,57080.99999999999,WilliamVillarreal@abc.com,WilliamVillarreal21,@WilliamVillarreal,871366,692578494,6505 South Lagoon Drive ,Panama City Beach,Florida,32408,41346,10000002285,Leisa Ramey,47139.75,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,William Villarreal to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000162047,20200309195854,3209.11,58849,10000001296,Eula Gregoire,-44560.43999999999,EulaGregoire@abc.com,EulaGregoire31,@EulaGregoire,882313,646233582,4728 Rockland Trail ,Nashville,Tennessee,37013,41346,10000002286,Leisa Ramey,4702.3500000000095,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Eula Gregoire to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000169689,20200309195854,902.6,90046,10000018568,Nicolas Hagee,150574.16,NicolasHagee@abc.com,NicolasHagee21,@NicolasHagee,891087,688775306,1275 South Holland Drive ,Fayetteville,Arkansas,72704,41346,10000002285,Leisa Ramey,46237.15,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Nicolas Hagee to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000177228,20200309195854,1698.37,75930,10000009427,Courtney Langford,-85280.43,CourtneyLangford@abc.com,CourtneyLangford79,@CourtneyLangford,869715,615791592,2835 Southwest 78th Street ,Oklahoma City,Oklahoma,73159,41346,10000002286,Leisa Ramey,4495.00000000001,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Courtney Langford to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000193558,20200309195854,6065.66,90813,10000020921,Mary Harris,-42651.960000000014,MaryHarris@abc.com,MaryHarris53,@MaryHarris,828160,622924931,1405 Hickory Avenue ,Panama City,Florida,32401,41346,10000002286,Leisa Ramey,-1570.6599999999899,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Mary Harris to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000198764,20200309195854,9538.2,51576,10000006352,Lane Mcmillan,-47973.37999999999,LaneMcmillan@abc.com,LaneMcmillan70,@LaneMcmillan,831982,607295365,37 Spring Street ,Groton,Connecticut,6340,41346,10000002286,Leisa Ramey,-5459.839999999989,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Lane Mcmillan to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000204745,20200309195854,8176.09,76208,10000005181,Steve Anderson,-69187.91,SteveAnderson@abc.com,SteveAnderson53,@SteveAnderson,801376,673282357,112 Aquinnah Drive ,Pooler,Georgia,31322,41346,10000002285,Leisa Ramey,47204.84,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Steve Anderson to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000207291,20200309195854,4235.03,66302,10000000858,Joseph Johnson,27733.689999999995,JosephJohnson@abc.com,JosephJohnson20,@JosephJohnson,864089,620962182,6823 Forsythe Drive ,Panama City,Florida,32404,41346,10000002286,Leisa Ramey,-9694.86999999999,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Joseph Johnson to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000215311,20200309195854,9078.29,46443,10000023013,Irmgard Alcala,-5729.769999999995,IrmgardAlcala@abc.com,IrmgardAlcala47,@IrmgardAlcala,820456,689890310,20 Garfield Street ,Needham,Massachusetts,2492,41346,10000002286,Leisa Ramey,-18773.15999999999,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Irmgard Alcala to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000231614,20200309195854,3767.23,90671,10000018957,Gale Meyer,-68959.95999999999,GaleMeyer@abc.com,GaleMeyer97,@GaleMeyer,852711,637995614,13417 West Marlette Court ,Litchfield Park,Arizona,85340,41346,10000002286,Leisa Ramey,-20684.21999999999,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Gale Meyer to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000253035,20200309195854,2079.23,84607,10000019020,Cristine Hatchett,-64446.38999999999,CristineHatchett@abc.com,CristineHatchett47,@CristineHatchett,896678,629809498,17800 Creekwood Lane ,Choctaw,Oklahoma,73020,41346,10000002285,Leisa Ramey,60632.33,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Cristine Hatchett to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000256417,20200309195854,4916.31,15947,10000020852,Robert Stout,-11213.44,RobertStout@abc.com,RobertStout35,@RobertStout,812988,620604921,200 Hialeah Drive ,Glen Burnie,Maryland,21060,41346,10000002285,Leisa Ramey,55716.02,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Robert Stout to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000289947,20200309195854,1504.54,52352,10000019980,Roosevelt Blackwell,-58179.26999999997,RooseveltBlackwell@abc.com,RooseveltBlackwell33,@RooseveltBlackwell,830801,670337978,7 Maple Hill Road ,Aquinnah,Massachusetts,2535,41346,10000002286,Leisa Ramey,-4144.079999999991,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Roosevelt Blackwell to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000331292,20200309195854,2104.34,47208,10000016046,Robert Millhouse,-85750.51000000005,RobertMillhouse@abc.com,RobertMillhouse99,@RobertMillhouse,842694,645655889,110 Seaton Place Northwest ,Washington,Dist. of Columbia,20001,41346,10000002286,Leisa Ramey,1803.530000000009,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Robert Millhouse to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000350561,20200309195854,9391.5,29751,10000007107,Valarie Kent,87887.56999999999,ValarieKent@abc.com,ValarieKent33,@ValarieKent,813109,639878886,1954 Hilltop Road ,Jessup,Maryland,20794,41346,10000002286,Leisa Ramey,-7587.96999999999,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Valarie Kent to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000380589,20200309195854,3684.73,67378,10000023169,Dawn Willis,9772.29,DawnWillis@abc.com,DawnWillis66,@DawnWillis,827552,616785936,600 West North Street #D2,Fayetteville,Arkansas,72701,41346,10000002285,Leisa Ramey,55584.07,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Dawn Willis to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000382482,20200309195854,8062.77,13457,10000007468,Monica Henderson,203788.02,MonicaHenderson@abc.com,MonicaHenderson21,@MonicaHenderson,899782,629177343,3179 18th Street Northwest ,Washington,Dist. of Columbia,20010,41346,10000002285,Leisa Ramey,47521.3,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Monica Henderson to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000410427,20200309195854,9661.54,10247,10000001097,Paul Grill,-13187.029999999995,PaulGrill@abc.com,PaulGrill40,@PaulGrill,815728,652773588,302 Black Sky Lane ,Pasadena,Maryland,21122,41346,10000002285,Leisa Ramey,49593.44,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Paul Grill to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000415019,20200309195854,1967.89,76112,10000008395,Martin Chow,-18555.23999999997,MartinChow@abc.com,MartinChow84,@MartinChow,894086,673580092,55 Russells Mills Road ,Dartmouth,Massachusetts,2748,41346,10000002285,Leisa Ramey,47625.55,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Martin Chow to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000415916,20200309195854,5052.4,80050,10000013781,Raymond Ziegler,98971.3999999999,RaymondZiegler@abc.com,RaymondZiegler87,@RaymondZiegler,882458,621868775,4927 Alvin Sperry Road ,Mount Juliet,Tennessee,37122,41346,10000002285,Leisa Ramey,42573.15,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Raymond Ziegler to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000421853,20200309195854,1252.19,73427,10000019369,Aaron Rambo,-78583.42999999992,AaronRambo@abc.com,AaronRambo96,@AaronRambo,846355,608968529,217 Northeast 1st Street ,Moore,Oklahoma,73160,41346,10000002286,Leisa Ramey,21700.080000000013,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Aaron Rambo to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000429020,20200309195854,190.27,16100,10000003107,Robert Whaley,51383.67,RobertWhaley@abc.com,RobertWhaley95,@RobertWhaley,835770,625830835,1850 Berryhill Place ,Montgomery,Alabama,36117,41346,10000002285,Leisa Ramey,42382.88000000001,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Robert Whaley to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000435546,20200309195854,8329.33,68124,10000018588,Rick Shea,-6473.9699999999975,RickShea@abc.com,RickShea25,@RickShea,832051,681865980,8101 Northwind Avenue ,Anchorage,Alaska,99504,41346,10000002286,Leisa Ramey,22629.290000000008,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Rick Shea to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000441580,20200309195854,5269.94,80429,10000010774,Brenda Miller,65668.75999999997,BrendaMiller@abc.com,BrendaMiller61,@BrendaMiller,865518,669920939,6609 Westshire Drive ,Louisville,Kentucky,40258,41346,10000002286,Leisa Ramey,24193.460000000014,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Brenda Miller to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000443920,20200309195854,3884.48,64668,10000005796,Joana Romero,70189.05999999997,JoanaRomero@abc.com,JoanaRomero33,@JoanaRomero,825154,665516338,9209 Eupora Court ,Jeffersontown,Kentucky,40299,41346,10000002285,Leisa Ramey,39835.94,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Joana Romero to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000444962,20200309195854,5385.16,67752,10000004724,Jo Jones,49041.93000000001,JoJones@abc.com,JoJones9,@JoJones,868709,634094066,344 Island Road ,Savannah,Georgia,31406,41346,10000002286,Leisa Ramey,18808.300000000017,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Jo Jones to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000447546,20200309195854,7091.84,35838,10000015088,Kevin Odell,-22961.99999999999,KevinOdell@abc.com,KevinOdell5,@KevinOdell,879874,641315702,120 Wells Avenue ,Glen Burnie,Maryland,21061,41346,10000002286,Leisa Ramey,11716.460000000017,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Kevin Odell to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000449786,20200309195854,5843.6,94000,10000021421,Eric Hough,-46799.66000000002,EricHough@abc.com,EricHough95,@EricHough,889789,661378579,276 Adams Street ,Quincy,Massachusetts,2169,41346,10000002286,Leisa Ramey,5872.860000000017,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,Eric Hough to Leisa Ramey,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
